Justiça	Tribunal	UF	Tipo de unidade	Classificação da unidade	case:court:code	Unidade Judiciária	Município sede	Estoque	Taxa de congestionamento líquida	Taxa de congestionamento total
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7798	CAPITAL 11 VARA FAZ PUBLICA	RIO DE JANEIRO	49368	0.8981	0.9028
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7696	PETROPOLIS 2 VARA DE FAMILIA	PETROPOLIS	2616	0.4573	0.542
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7676	MACAE 2 VARA CIVEL	MACAE	4260	0.5735	0.7148
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63642	NITEROI CENTRAL DE DIVIDA ATIVA	NITEROI	192840	0.2992	0.3792
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7629	NITEROI 6 VARA CIVEL	NITEROI	6199	0.7637	0.8274
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7607	CAPITAL 1 VARA FAZ PUBLICA	RIO DE JANEIRO	7689	0.6882	0.7732
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7988	VALENCA VARA FAM INF JUV IDO	VALENCA	2625	0.418	0.5666
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7801	CAPITAL 12 VARA CIVEL	RIO DE JANEIRO	4566	0.5948	0.7353
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7377	CAMPOS DOS GOYTACAZES 2 VARA CIVEL	CAMPOS DOS GOYTACAZES	8599	0.7252	0.7907
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8019	VOLTA REDONDA 6 VARA CIVEL	VOLTA REDONDA	6629	0.8409	0.8808
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7135	NOVA IGUACU 4 VARA CIVEL	NOVA IGUACU	12069	0.8396	0.8655
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7320	CAPITAL 30 VARA CIVEL	RIO DE JANEIRO	4582	0.7429	0.8209
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	17980	ALCANTARA REG SAO GONCALO 2 VARA DE FAMILIA	SAO GONCALO	2042	0.4599	0.5292
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7511	REGIONAL VILA INHOMIRIM VARA CIVEL	MAGE	9350	0.675	0.7095
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7667	CAPITAL 4 VARA FAZ PUBLICA	RIO DE JANEIRO	4460	0.4527	0.5734
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7340	CAPITAL 9 VARA FAZ PUBLICA	RIO DE JANEIRO	3398	0.2635	0.4121
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7805	CAPITAL 13 VARA CIVEL	RIO DE JANEIRO	2371	0.4304	0.6821
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7211	ARARUAMA 2 VARA CIVEL	ARARUAMA	7411	0.8704	0.8968
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	18267	GUAPIMIRIM 1 VARA	GUAPIMIRIM	5146	0.7811	0.8159
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7307	CAMPOS DOS GOYTACAZES 1 VARA DE FAMILIA	CAMPOS DOS GOYTACAZES	3282	0.3801	0.4765
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7582	PAVUNA REGIONAL 2 VARA CIVEL	RIO DE JANEIRO	6035	0.5748	0.6396
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7275	ITAIPAVA REG PETROPOLIS 1  VARA DE FAMILIA	PETROPOLIS	2870	0.5211	0.6455
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7747	MADUREIRA REGIONAL 1 VARA DE FAMILIA	RIO DE JANEIRO	5282	0.7021	0.7455
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7271	MAGE 1 VARA CIVEL	MAGE	13597	0.8395	0.8592
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7365	CAPITAL 31 VARA CIVEL	RIO DE JANEIRO	5021	0.7678	0.849
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7231	CAPITAL 27 VARA CIVEL	RIO DE JANEIRO	7352	0.7277	0.807
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7885	BARRA DA TIJUCA REGIONAL 6 VARA CIVEL	RIO DE JANEIRO	8273	0.785	0.8608
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7553	RESENDE 1 VARA CIVEL	RESENDE	5979	0.7795	0.8379
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7983	CABO FRIO 1 VARA CIVEL	CABO FRIO	7854	0.7927	0.8417
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63523	DUQUE DE CAXIAS CENTRAL DE DIVIDA ATIVA	DUQUE DE CAXIAS	170949	0.7301	0.737
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63562	RESENDE CENTRAL DE DIVIDA ATIVA	RESENDE	28046	0.9592	0.9596
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7291	CAPITAL 7 VARA ORFAOS SUC	RIO DE JANEIRO	19787	0.8982	0.8991
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7999	DUQUE DE CAXIAS 1 VARA CIVEL	DUQUE DE CAXIAS	10899	0.8407	0.867
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7527	NITEROI 2 VARA CIVEL	NITEROI	7432	0.8369	0.8725
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7663	CAPITAL 42 VARA CIVEL	RIO DE JANEIRO	7012	0.6684	0.7467
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7579	LEOPOLDINA REGIONAL 1 VARA CIVEL	RIO DE JANEIRO	8067	0.8331	0.8705
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	13735	JACAREPAGUA REGIONAL 7 VARA CIVEL	RIO DE JANEIRO	4744	0.6232	0.7584
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7252	NOVA IGUACU VARA INF JUV IDO	NOVA IGUACU	2016	0.7266	0.7412
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7482	PARAIBA DO SUL 1 VARA	PARAIBA DO SUL	5524	0.7975	0.8774
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7493	QUEIMADOS VARA FAM INF JUV IDO	QUEIMADOS	5495	0.4481	0.6321
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7960	TERESOPOLIS 2 VARA CIVEL	TERESOPOLIS	7248	0.8039	0.839
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7148	ILHA DO GOVERNADOR REGIONAL 3 VARA CIVEL	RIO DE JANEIRO	5085	0.7866	0.8397
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7870	SAO GONCALO 5 VARA CIVEL	SAO GONCALO	7238	0.6128	0.6719
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7609	NITEROI 5 VARA CIVEL	NITEROI	5755	0.723	0.7801
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	11838	CAPITAL 51 VARA CIVEL	RIO DE JANEIRO	4360	0.8648	0.9033
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7281	CAPITAL 7 VARA CIVEL	RIO DE JANEIRO	6001	0.7811	0.8437
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7941	BARRA MANSA 3 VARA CIVEL	BARRA MANSA	6016	0.7952	0.8464
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7225	ITAGUAI 2 VARA CIVEL	ITAGUAI	4894	0.9046	0.9217
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7945	CAPITAL VARA INF JUV	RIO DE JANEIRO	2993	0.342	0.3954
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7649	CAPITAL 4 VARA CIVEL	RIO DE JANEIRO	3382	0.6195	0.7614
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7673	PETROPOLIS 2 VARA CIVEL	PETROPOLIS	6451	0.661	0.7565
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7512	CAMPOS DOS GOYTACAZES VARA INF JUV E IDOSO	CAMPOS DOS GOYTACAZES	3757	0.6364	0.682
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7490	CAPITAL 35 VARA CIVEL	RIO DE JANEIRO	5970	0.7545	0.8175
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8035	DUQUE DE CAXIAS 5 VARA DE FAMILIA	DUQUE DE CAXIAS	3421	0.4216	0.5875
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8026	NOVA FRIBURGO 1 VARA CIVEL	NOVA FRIBURGO	8133	0.8223	0.8659
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7908	BARRA DO PIRAI VARA FAM INF JUV IDO	BARRA DO PIRAI	4870	0.6708	0.7443
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63643	BARRA DO PIRAI CENTRAL DE DIVIDA ATIVA	BARRA DO PIRAI	27398	0.9423	0.9538
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7253	CAPITAL 29 VARA CIVEL	RIO DE JANEIRO	5749	0.7342	0.8114
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7529	CAPITAL 37 VARA CIVEL	RIO DE JANEIRO	8307	0.8343	0.8781
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7695	CAPITAL 44 VARA CIVEL	RIO DE JANEIRO	7303	0.8482	0.8977
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7854	BANGU REGIONAL 3 VARA CIVEL	RIO DE JANEIRO	6943	0.6918	0.7478
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7157	NOVA IGUACU 5 VARA CIVEL	NOVA IGUACU	11258	0.8159	0.8395
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7893	BARRA DA TIJUCA REGIONAL 7 VARA CIVEL	RIO DE JANEIRO	8272	0.7938	0.8616
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7269	PETROPOLIS 3 VARA CIVEL	PETROPOLIS	5303	0.5758	0.6845
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7846	BANGU REGIONAL 2 VARA CIVEL	RIO DE JANEIRO	8989	0.7732	0.8112
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7309	SAO GONCALO 1 VARA CIVEL	SAO GONCALO	9956	0.8403	0.8629
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7913	BARRA MANSA 2 VARA CIVEL	BARRA MANSA	4311	0.6385	0.7495
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7187	CAPITAL 20 VARA CIVEL	RIO DE JANEIRO	8433	0.8504	0.8882
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63598	NOVA FRIBURGO CENTRAL DE DIVIDA ATIVA	NOVA FRIBURGO	91201	0.8894	0.8894
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7597	LEOPOLDINA REGIONAL 2 VARA CIVEL	RIO DE JANEIRO	6922	0.7617	0.8276
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7808	CAPITAL 14 VARA CIVEL	RIO DE JANEIRO	6660	0.7441	0.809
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7155	ANGRA DOS REIS 1 VARA CIVEL	ANGRA DOS REIS	3797	0.5608	0.6691
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8055	NOVA IGUACU 2 VARA CIVEL	NOVA IGUACU	10615	0.8184	0.8445
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7570	CAPITAL 39 VARA CIVEL	RIO DE JANEIRO	6227	0.7777	0.8294
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7768	MADUREIRA REGIONAL 5 VARA CIVEL	RIO DE JANEIRO	7301	0.8194	0.8556
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7688	MACAE 2 VARA FAM INF JUV IDO	MACAE	4928	0.633	0.6956
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7154	CAPITAL 2 VARA CIVEL	RIO DE JANEIRO	8565	0.8469	0.8864
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7248	CAMPO GRANDE REGIONAL 4 VARA CIVEL	RIO DE JANEIRO	6463	0.6306	0.7075
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7990	VASSOURAS 2 VARA	VASSOURAS	1913	0.6108	0.6827
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7856	SAO GONCALO 2 VARA DE FAMILIA	SAO GONCALO	5805	0.6072	0.6834
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7900	SAO JOAO DE MERITI 1 VARA DE FAMILIA	SAO JOAO DE MERITI	5861	0.6282	0.7343
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	74190	DUAS BARRAS NUCLEO DA DIVIDA ATIVA	DUAS BARRAS	1819	0.6679	0.6937
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7389	CAPITAL 33 VARA CIVEL	RIO DE JANEIRO	4488	0.7131	0.7914
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7171	NOVA IGUACU 5 VARA DE FAMILIA	NOVA IGUACU	4479	0.5057	0.601
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7202	SANTA CRUZ REGIONAL 1 VARA DE FAMILIA	RIO DE JANEIRO	7579	0.6202	0.704
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7150	NOVA IGUACU 4 VARA DE FAMILIA	NOVA IGUACU	6319	0.6061	0.6917
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8042	DUQUE DE CAXIAS 7 VARA CIVEL	DUQUE DE CAXIAS	10683	0.8023	0.8407
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7987	CABO FRIO 2 VARA CIVEL	CABO FRIO	6376	0.7786	0.8286
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7774	MAGE VARA DE FAM INF JUV E IDO	MAGE	4265	0.5504	0.6365
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7403	ITAPERUNA VARA FAM INF JUV IDO	ITAPERUNA	4363	0.5215	0.6083
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7828	CAPITAL 19 VARA CIVEL	RIO DE JANEIRO	2354	0.3421	0.5313
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7799	CAPITAL 11 VARA ORFAOS SUC	RIO DE JANEIRO	22008	0.9195	0.9221
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63388	ARARUAMA CENTRAL DE DIVIDA ATIVA	ARARUAMA	32561	0.9319	0.9406
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	18258	CAPITAL 2  VARA INF JUV IDO	RIO DE JANEIRO	2197	0.6247	0.6844
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7465	JACAREPAGUA REGIONAL 2 VARA DE FAMILIA	RIO DE JANEIRO	7646	0.7451	0.7836
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7763	MADUREIRA REGIONAL 3 VARA DE FAMILIA	RIO DE JANEIRO	4208	0.5824	0.6509
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	11837	CAPITAL 15 VARA FAZ PUBLICA	RIO DE JANEIRO	2610	0.487	0.611
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7934	SAO PEDRO DA ALDEIA VARA FAM INF JUV IDO	SAO PEDRO DA ALDEIA	4026	0.539	0.6062
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7273	ITAIPAVA REG PETROPOLIS 1  VARA CIVEL	PETROPOLIS	3755	0.7361	0.79
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7912	BARRA MANSA 1 VARA DE FAMILIA	BARRA MANSA	3136	0.5073	0.6266
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7235	CAMPO GRANDE REGIONAL 3 VARA CIVEL	RIO DE JANEIRO	8241	0.8029	0.8384
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7590	PAVUNA REGIONAL 2 VARA DE FAMILIA	RIO DE JANEIRO	5901	0.6075	0.698
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7996	CABO FRIO 3 VARA CIVEL	CABO FRIO	6772	0.7968	0.8514
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7580	NITEROI 4 VARA CIVEL	NITEROI	7534	0.8572	0.882
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7277	ITAIPAVA REG PETROPOLIS 2  VARA CIVEL	PETROPOLIS	4269	0.7497	0.8141
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7958	TERESOPOLIS 1 VARA DE FAMILIA	TERESOPOLIS	3670	0.5513	0.6352
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7552	MEIER REGIONAL 4 VARA CIVEL	RIO DE JANEIRO	7481	0.8251	0.8706
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7233	ARARUAMA VARA FAM INF JUV IDO	ARARUAMA	4369	0.5648	0.6347
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7803	CAPITAL 12 VARA ORFAOS SUC	RIO DE JANEIRO	18674	0.915	0.9155
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	72804	VALENCA NUCLEO DA DIVIDA ATIVA	VALENCA	17337	0.9282	0.951
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7335	CAPITAL 9 VARA CIVEL	RIO DE JANEIRO	7512	0.8472	0.8949
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7864	SAO GONCALO 3 VARA DE FAMILIA	SAO GONCALO	5294	0.5935	0.6737
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7791	CAPITAL 10 VARA CIVEL	RIO DE JANEIRO	7312	0.6741	0.7856
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7288	CAMPOS DOS GOYTACAZES 1 VARA CIVEL	CAMPOS DOS GOYTACAZES	6258	0.4838	0.6261
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7743	MADUREIRA REGIONAL 1 VARA CIVEL	RIO DE JANEIRO	7341	0.8288	0.8654
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7827	CAPITAL 18 VARA DE FAMILIA	RIO DE JANEIRO	7536	0.7398	0.7865
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7677	CAPITAL 43 VARA CIVEL	RIO DE JANEIRO	6573	0.7146	0.7718
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	11376	ARMACAO DOS BUZIOS 2 VARA	ARMACAO DOS BUZIOS	3838	0.6609	0.7032
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7665	PETROPOLIS 1 VARA DE FAMILIA	PETROPOLIS	2942	0.4696	0.5548
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7316	VALENCA 2 VARA	VALENCA	4238	0.7071	0.7622
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7310	CAPITAL 3 VARA EMPRESARIAL	RIO DE JANEIRO	2830	0.7502	0.7753
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7264	OCEANICA REG NITEROI 1 VARA DE FAMILIA	NITEROI	4298	0.6371	0.7115
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7475	JACAREPAGUA REGIONAL 3 VARA DE FAMILIA	RIO DE JANEIRO	6249	0.5777	0.6484
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7734	CAPITAL 47 VARA CIVEL	RIO DE JANEIRO	4298	0.6658	0.7744
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7541	CAPITAL 38 VARA CIVEL	RIO DE JANEIRO	6047	0.8303	0.8792
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	8066	NOVA IGUACU 3 VARA DE FAMILIA	NOVA IGUACU	5877	0.5702	0.6467
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	63694	NOVA IGUACU CENTRAL DE DIVIDA ATIVA	NOVA IGUACU	427627	0.6103	0.6192
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	7723	CAPITAL 5 VARA FAZ PUBLICA	RIO DE JANEIRO	8126	0.7361	0.7893
Justiça Estadual	TJRJ	RJ	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	V - VARA;	13732	CAMPO GRANDE REGIONAL 6 VARA CIVEL	RIO DE JANEIRO	5223	0.6551	0.7311
