case:concept:name	CLUS_KME	CLUS_AGG	CLUS_ACT
944_TRT11	0.3158	0.2941	0.4167
944_TRT14	0.7895	0.0588	0.0833
944_TRT22	0.1316	0.7059	0.9167
9450_TRT13	0.7105	0.5882	0.1667
9450_TRT15	0.7105	1.0	0.1667
9451_TRT15	0.9737	0.9412	1.0
9452_TRT15	0.9737	0.5882	0.8333
9453_TRT15	0.9737	1.0	0.5
9454_TRT13	0.0	0.5882	0.75
9454_TRT15	0.9737	0.9412	1.0
9455_TRT13	0.2368	0.1765	0.1667
9455_TRT15	0.9737	0.9412	0.75
9456_TRT13	0.0	0.1765	0.1667
9456_TRT15	0.1053	0.2941	0.3333
9457_TRT13	0.0789	0.0	0.0
9457_TRT15	0.9211	0.9412	1.0
9458_TRT13	0.0263	0.1765	0.0
9458_TRT15	0.8947	0.9412	1.0
945_TRT15	0.1316	0.1765	0.1667
945_TRT20	0.7105	0.5882	0.1667
945_TRT4	0.7895	0.7647	0.5
945_TRT7	0.1053	0.2353	0.9167
9460_TRT13	0.0	0.0588	0.25
9461_TRT13	0.7105	0.3529	0.1667
9461_TRT15	0.7632	0.9412	0.8333
9462_TRT13	0.7105	0.3529	0.8333
9463_TRT15	0.9211	0.9412	1.0
9466_TRT15	0.7368	0.5882	0.3333
9469_TRT13	0.0263	0.0	0.0
9469_TRT15	0.8947	0.9412	1.0
946_TRT1	0.8158	0.2941	0.1667
946_TRT11	0.7105	0.4706	0.0833
946_TRT15	0.0	0.0	0.0833
946_TRT7	0.1053	0.1176	1.0
9470_TRT13	0.0263	0.1765	0.0
9470_TRT15	0.8947	0.5882	1.0
9471_TRT13	0.1842	0.3529	0.0
9472_TRT13	0.0263	0.1765	0.25
9473_TRT15	0.8947	0.5882	0.5
9474_TRT13	0.1842	0.3529	0.25
9474_TRT15	0.6842	0.5882	1.0
9475_TRT13	0.2368	0.3529	0.1667
9475_TRT15	0.7105	0.5882	1.0
9476_TRT15	0.7105	0.9412	0.8333
9477_TRT13	0.0	0.1765	0.0
9477_TRT15	0.7105	0.9412	1.0
9478_TRT15	0.6842	0.9412	1.0
947_TRT14	0.0	0.0588	0.0833
947_TRT21	0.5263	0.8235	0.9167
9480_TRT13	0.3684	0.5882	0.1667
9480_TRT15	0.7105	1.0	0.75
9483_TRT15	0.9211	0.9412	1.0
9484_TRT13	0.1316	0.2941	0.1667
9484_TRT15	0.7105	0.9412	0.1667
9485_TRT13	0.0	0.1765	0.0
9485_TRT15	0.8947	0.5882	0.1667
9486_TRT13	0.0263	0.0	0.1667
9487_TRT13	0.3684	0.3529	0.1667
9489_TRT15	0.7105	0.5882	1.0
948_TRT14	0.0	0.0	0.25
948_TRT15	0.0	0.0588	0.8333
948_TRT21	0.5263	0.8235	0.9167
948_TRT22	0.1316	0.7059	0.9167
9490_TRT13	0.3947	0.4706	0.4167
9491_TRT15	0.7368	0.9412	0.1667
9492_TRT13	0.1579	0.3529	0.25
9492_TRT15	0.9737	1.0	0.25
9493_TRT13	0.0526	0.3529	0.25
9493_TRT15	0.7105	0.5882	1.0
9494_TRT13	0.1579	0.3529	0.0
9497_TRT13	0.1579	0.1765	0.8333
9497_TRT15	0.7105	0.9412	1.0
9498_TRT13	0.0263	0.0588	0.1667
9498_TRT15	0.9211	0.9412	1.0
949_TRT15	0.1579	0.3529	0.0833
949_TRT21	0.5263	0.8235	0.9167
94_TRT11	0.5526	0.4706	0.0833
94_TRT22	0.1316	0.7059	0.9167
9500_TRT13	0.2368	0.1765	0.1667
9501_TRT15	0.7105	0.5882	1.0
9502_TRT13	0.3684	0.3529	0.1667
9502_TRT15	0.7105	1.0	0.6667
9503_TRT13	0.2368	0.1765	0.0
9506_TRT13	0.0263	0.0588	0.1667
9507_TRT13	0.3684	0.3529	0.1667
9507_TRT15	0.7368	0.5882	0.0
9508_TRT13	0.1842	0.3529	0.0
9508_TRT15	0.7105	1.0	0.6667
9509_TRT13	0.0263	0.0	0.0
950_TRT15	0.0263	0.3529	0.25
950_TRT21	0.7105	0.8235	0.9167
950_TRT8	0.8158	0.5882	0.6667
9511_TRT13	0.7105	0.3529	0.1667
9512_TRT13	0.7105	0.5882	0.25
9513_TRT15	0.8947	0.9412	1.0
9515_TRT13	0.0263	0.1765	0.25
9516_TRT15	0.7368	0.9412	1.0
9517_TRT15	0.7105	0.9412	1.0
9518_TRT13	0.7105	0.3529	0.25
9518_TRT15	0.9474	0.5882	0.25
951_TRT11	0.5526	0.5882	0.1667
951_TRT15	0.0263	0.2941	0.3333
951_TRT20	0.6316	0.5882	0.25
951_TRT21	0.5263	0.8235	0.9167
951_TRT4	0.1053	0.0588	0.25
9520_TRT15	0.9737	1.0	0.5
9521_TRT15	0.9737	1.0	0.5
9522_TRT13	0.1579	0.1765	0.8333
9522_TRT15	0.9737	1.0	0.5
9523_TRT15	0.9737	1.0	0.5
9524_TRT13	0.0	0.1765	0.0
9524_TRT15	0.9737	1.0	0.25
9525_TRT13	0.0263	0.0	0.0
9526_TRT13	0.0526	0.2941	0.25
9526_TRT15	0.8947	0.9412	1.0
9527_TRT15	0.7105	1.0	0.5
9528_TRT13	0.0	0.1765	0.0833
9528_TRT15	0.9737	1.0	0.5
952_TRT20	0.6316	0.5882	0.25
952_TRT21	0.5263	0.8235	0.9167
9530_TRT15	0.9737	1.0	0.25
9531_TRT15	0.9737	1.0	0.25
9532_TRT15	0.9737	1.0	0.5
9533_TRT15	0.9737	1.0	0.8333
9534_TRT13	0.1842	0.3529	0.8333
9534_TRT15	0.9737	1.0	0.5
9535_TRT15	0.9737	1.0	0.25
9537_TRT13	0.1842	0.3529	0.25
9537_TRT15	0.8947	0.9412	0.8333
9538_TRT13	0.0263	0.0588	0.0
9538_TRT15	0.6842	0.9412	1.0
9539_TRT13	0.0263	0.1765	0.0
953_TRT15	0.0	0.0	0.25
953_TRT20	0.6316	0.5882	0.25
953_TRT21	0.5263	0.8235	0.9167
953_TRT8	0.7105	0.5882	0.6667
9540_TRT13	0.0	0.1765	0.25
9540_TRT15	0.8947	0.9412	1.0
9541_TRT13	0.1842	0.3529	0.1667
9541_TRT15	0.6842	0.5882	0.3333
9542_TRT13	0.1842	0.3529	0.0
9542_TRT15	0.9737	1.0	0.5
9543_TRT15	0.6842	0.9412	1.0
9544_TRT13	0.2368	0.3529	0.1667
9545_TRT13	0.1579	0.3529	0.1667
9545_TRT15	0.8947	0.5882	1.0
9548_TRT13	0.0	0.0588	0.1667
9548_TRT15	0.9211	0.9412	1.0
9549_TRT13	0.2368	0.4706	0.1667
9549_TRT15	0.7105	0.9412	1.0
954_TRT11	0.0789	0.5882	0.0
954_TRT15	0.2632	0.1765	0.3333
954_TRT21	0.5263	0.8235	0.9167
954_TRT7	0.1053	0.1176	0.1667
9550_TRT13	0.7105	0.5882	0.1667
9550_TRT15	0.9737	1.0	0.5
9551_TRT15	0.9737	1.0	0.8333
9552_TRT15	0.1053	0.2941	0.25
9553_TRT13	0.7105	0.5882	0.8333
9553_TRT15	0.7368	0.5882	1.0
9554_TRT13	0.1842	0.3529	0.0
9554_TRT15	0.1053	0.2353	0.3333
9555_TRT13	0.0263	0.0588	0.1667
9555_TRT15	0.8947	0.9412	1.0
9556_TRT13	0.0263	0.1765	0.0
9556_TRT15	0.9211	0.9412	1.0
9557_TRT13	0.2368	0.1765	0.0
9557_TRT15	0.6842	0.5882	0.8333
9558_TRT13	0.0263	0.0588	0.1667
9558_TRT15	0.9211	0.9412	1.0
9559_TRT13	0.2368	0.1765	0.1667
955_TRT15	0.3684	0.3529	0.0833
955_TRT21	0.5263	0.8235	0.9167
955_TRT7	0.1053	0.2941	0.3333
9560_TRT15	0.7105	0.5882	1.0
9561_TRT15	0.8947	0.5882	1.0
9562_TRT13	0.0526	0.3529	0.25
9562_TRT15	0.9211	0.9412	1.0
9563_TRT15	0.7632	0.5882	0.25
9564_TRT13	0.0263	0.0	0.0
9565_TRT13	0.1579	0.1765	0.5
9565_TRT15	0.9211	0.9412	1.0
9566_TRT13	0.0263	0.1765	0.0
9566_TRT15	0.7632	0.5882	0.8333
9567_TRT13	0.0526	0.2941	0.1667
9567_TRT15	0.7368	0.9412	0.1667
9568_TRT13	0.0	0.1765	0.25
9569_TRT13	0.1579	0.1765	0.25
9569_TRT15	0.7632	0.9412	1.0
956_TRT1	0.8158	0.0588	0.1667
956_TRT11	0.1316	0.2941	0.1667
956_TRT15	0.0	0.0	0.4167
956_TRT21	0.5263	0.8235	0.9167
956_TRT22	0.1316	0.7059	0.9167
9570_TRT13	0.0526	0.3529	0.0
9571_TRT13	0.0263	0.0	0.0
9572_TRT13	0.1842	0.3529	0.25
9572_TRT15	0.1053	0.1176	0.25
9574_TRT15	0.7105	0.9412	1.0
9575_TRT15	0.7105	0.9412	1.0
9576_TRT13	0.3684	0.3529	0.1667
9576_TRT15	0.7105	0.9412	0.8333
9577_TRT15	0.7105	0.9412	1.0
9578_TRT13	0.1316	0.0588	0.1667
9578_TRT15	0.7105	0.9412	1.0
9579_TRT15	0.7105	0.9412	0.8333
957_TRT20	0.8684	0.5882	0.4167
957_TRT21	0.5263	0.8235	0.9167
9580_TRT13	0.0526	0.1765	0.1667
9580_TRT15	0.7105	1.0	0.9167
9581_TRT13	0.1842	0.1765	0.25
9581_TRT15	0.7105	0.9412	1.0
9582_TRT13	0.3158	0.4706	0.1667
9584_TRT15	0.1053	0.1176	0.25
9585_TRT13	0.7105	0.3529	0.8333
9586_TRT15	0.1053	0.2941	0.3333
9587_TRT13	0.0263	0.5882	0.25
958_TRT11	0.3421	0.5882	0.4167
958_TRT15	0.0	0.1765	0.0833
958_TRT21	0.5263	0.8235	0.9167
958_TRT22	0.1316	0.7059	0.9167
9590_TRT13	0.7105	0.5882	0.4167
9591_TRT13	0.0526	0.3529	0.25
9592_TRT13	0.0526	0.3529	0.25
9593_TRT15	0.7368	0.9412	0.8333
9594_TRT13	0.1316	0.0	0.0
9594_TRT15	0.8947	0.9412	1.0
9595_TRT15	0.9211	0.9412	1.0
9596_TRT15	0.9737	1.0	0.8333
9597_TRT15	0.9737	1.0	0.8333
9599_TRT13	0.2632	0.1765	0.0
959_TRT14	0.0	0.0	0.0833
959_TRT15	0.1316	0.0588	0.1667
959_TRT20	0.8684	0.5882	0.3333
959_TRT21	0.7105	0.5882	0.9167
959_TRT22	0.1316	0.7059	0.9167
959_TRT4	0.7895	0.7647	0.8333
95_TRT18	0.1053	0.2353	0.5
95_TRT21	0.7105	0.5882	0.9167
95_TRT22	0.1316	0.7059	0.9167
9600_TRT13	0.1579	0.0588	0.1667
9601_TRT13	0.0526	0.0588	0.1667
9602_TRT15	0.7105	0.9412	1.0
9603_TRT13	0.3947	0.2941	0.4167
9603_TRT15	0.1053	0.2941	0.3333
9605_TRT13	0.7105	0.5882	0.8333
9607_TRT15	0.7368	0.5882	0.4167
9608_TRT15	0.7632	0.9412	0.8333
9609_TRT15	0.9211	0.5882	1.0
960_TRT15	0.0	0.0	0.25
960_TRT20	0.6316	0.5882	0.4167
960_TRT22	0.1316	0.7059	0.9167
960_TRT7	0.1053	0.2353	0.0
9610_TRT15	0.7105	0.9412	0.8333
9611_TRT15	0.7105	0.9412	1.0
9612_TRT13	0.0263	0.0	0.0
9612_TRT15	0.7632	0.9412	1.0
9613_TRT15	0.7105	0.5882	0.3333
9615_TRT13	0.1579	0.0588	0.1667
9615_TRT15	0.1053	0.0	0.25
9617_TRT13	0.1316	0.0	0.1667
9618_TRT13	0.1316	0.0	0.1667
9618_TRT15	0.8947	0.9412	1.0
9619_TRT13	0.1316	0.0	0.1667
9619_TRT15	0.9474	0.9412	1.0
961_TRT14	0.0	0.0588	0.0833
961_TRT15	0.0	0.0588	0.0833
961_TRT21	0.0789	0.8235	0.9167
9620_TRT13	0.1316	0.0	0.1667
9621_TRT13	0.1316	0.0	0.1667
9621_TRT15	0.7105	0.9412	0.25
9622_TRT13	0.1316	0.0	0.1667
9624_TRT15	0.9211	0.9412	1.0
9625_TRT13	0.1316	0.1765	0.0
9625_TRT15	0.6842	0.5882	0.8333
9626_TRT15	0.7105	0.9412	1.0
9627_TRT13	0.1316	0.0588	0.1667
9627_TRT15	0.7105	0.9412	1.0
9628_TRT13	0.1316	0.0	0.0
9628_TRT15	0.7105	0.9412	0.8333
9629_TRT13	0.2632	0.0	0.0
9629_TRT15	0.7105	0.9412	0.8333
962_TRT15	0.1579	0.0	0.5
962_TRT21	0.0789	0.8235	0.3333
9630_TRT13	0.2632	0.3529	0.0
9632_TRT13	0.0263	0.0588	0.1667
9632_TRT15	0.7105	0.9412	1.0
9634_TRT13	0.1316	0.0	0.1667
9634_TRT15	0.7105	0.9412	1.0
9635_TRT13	0.1316	0.1765	0.1667
9637_TRT13	0.7105	0.3529	0.1667
9637_TRT15	0.1053	0.2941	0.0833
9638_TRT13	0.0	0.1765	0.25
9638_TRT15	0.7632	0.9412	1.0
9639_TRT13	0.0	0.0	0.25
963_TRT11	0.7105	0.4706	0.0833
963_TRT15	0.1316	0.2941	0.5
963_TRT20	0.7105	0.5294	0.8333
963_TRT21	0.0789	0.8235	0.3333
963_TRT4	0.7895	0.7647	0.5
963_TRT8	0.7105	0.5882	0.8333
9640_TRT13	0.0263	0.5882	0.0
9640_TRT15	0.9211	0.5882	1.0
9642_TRT13	0.0	0.1765	0.0
9643_TRT13	0.0263	0.5882	0.1667
9643_TRT15	0.8947	0.5882	0.8333
9644_TRT13	0.5263	0.3529	0.0
9645_TRT13	0.0263	0.1765	0.0
9648_TRT13	0.0263	0.0	0.0
9648_TRT15	0.9211	0.5882	1.0
9649_TRT15	0.8947	0.9412	1.0
964_TRT14	0.0	0.0	0.25
964_TRT20	0.8684	0.5882	0.9167
964_TRT21	0.5263	0.8235	0.9167
964_TRT7	0.1053	0.1176	0.25
9650_TRT15	0.8947	0.9412	0.8333
9651_TRT13	0.0263	0.1765	0.0
9653_TRT15	0.7105	1.0	0.5
9655_TRT13	0.0263	0.3529	0.25
9655_TRT15	0.7105	1.0	0.5
9656_TRT13	0.1842	0.3529	0.25
9657_TRT13	0.0263	0.0	0.0
9657_TRT15	0.7105	1.0	0.5
9658_TRT13	0.2632	0.3529	0.1667
9658_TRT15	0.7632	0.9412	0.75
965_TRT11	0.3421	0.5882	0.1667
965_TRT21	0.5263	0.8235	0.75
965_TRT22	0.2895	0.7059	0.5
9660_TRT13	0.0	0.0588	0.25
9660_TRT15	0.7105	1.0	0.6667
9661_TRT13	0.0526	0.0588	0.25
9661_TRT15	0.7105	1.0	0.5
9662_TRT15	0.7105	0.9412	0.9167
9663_TRT15	0.7105	0.5882	0.8333
9665_TRT13	0.2368	0.1765	0.5
9665_TRT15	0.7105	1.0	0.8333
9666_TRT13	0.1579	0.3529	0.25
9666_TRT15	0.7105	1.0	0.9167
9667_TRT13	0.0263	0.1765	0.0
9667_TRT15	0.7105	1.0	0.5
9668_TRT15	0.7105	1.0	0.5
9669_TRT15	0.9474	0.9412	1.0
966_TRT15	0.0	0.0	0.75
966_TRT4	0.7895	0.7647	0.8333
9670_TRT13	0.1842	0.3529	0.8333
9671_TRT15	0.9211	0.9412	1.0
9672_TRT13	0.3684	0.3529	0.1667
9672_TRT15	0.8947	0.5882	0.1667
9673_TRT13	0.0263	0.1765	0.0
9674_TRT13	0.1316	0.0	0.5
9675_TRT13	0.2895	0.3529	0.5
9676_TRT13	0.1842	0.3529	0.1667
9677_TRT13	0.0263	0.0	0.0
9678_TRT13	0.1842	0.3529	0.1667
9678_TRT15	0.7105	0.9412	0.8333
9679_TRT13	0.1316	0.0	0.1667
9679_TRT15	0.7105	0.9412	0.8333
967_TRT21	0.7105	0.8235	0.9167
967_TRT8	0.7105	0.5882	0.6667
9680_TRT13	0.1316	0.0	0.0
9680_TRT15	0.7105	0.9412	1.0
9681_TRT13	0.2368	0.4706	0.4167
9681_TRT15	0.7105	0.9412	1.0
9682_TRT13	0.7105	0.5882	0.8333
9682_TRT15	0.7105	1.0	0.9167
9683_TRT15	0.7105	0.5882	1.0
9684_TRT13	0.1842	0.3529	0.25
9685_TRT15	0.7105	0.9412	0.8333
9686_TRT15	0.9474	0.5882	0.5833
9687_TRT15	0.9211	0.9412	1.0
9688_TRT13	0.0263	0.1765	0.0
968_TRT11	0.3158	0.4706	0.1667
968_TRT12	0.8421	0.8824	1.0
968_TRT15	0.0	0.0588	0.1667
968_TRT4	0.1053	0.0588	0.25
968_TRT7	0.6316	0.2353	0.5
9690_TRT13	0.3158	0.1765	0.0
9690_TRT15	0.1053	0.2941	0.0833
9691_TRT13	0.0263	0.1765	0.1667
9692_TRT15	0.7105	0.5882	1.0
9693_TRT13	0.0789	0.3529	0.0
9693_TRT15	0.7105	0.9412	1.0
9694_TRT15	0.7368	0.9412	0.5833
9695_TRT15	0.7105	1.0	0.8333
9699_TRT13	0.0263	0.0588	0.1667
9699_TRT15	0.7105	0.5882	1.0
969_TRT20	0.8684	0.5882	0.3333
969_TRT22	0.1316	0.7059	0.9167
96_TRT22	0.1316	0.7059	0.9167
9700_TRT13	0.0	0.0588	0.25
9700_TRT15	0.7105	0.5882	1.0
9701_TRT13	0.0263	0.3529	0.1667
9701_TRT15	0.1053	0.2941	0.3333
9702_TRT15	0.8947	0.5882	1.0
9703_TRT13	0.3684	0.3529	0.1667
9703_TRT15	0.9474	0.9412	1.0
9704_TRT13	0.0	0.0588	0.4167
9705_TRT13	0.0263	0.0	0.0
9706_TRT13	0.7105	0.3529	0.1667
9706_TRT15	0.9211	0.9412	1.0
9707_TRT15	0.8947	0.5882	1.0
9708_TRT13	0.0	0.0588	0.25
9708_TRT15	0.8947	0.9412	1.0
9709_TRT15	0.8947	0.5882	1.0
970_TRT12	1.0	0.8824	0.4167
970_TRT20	0.8684	0.5882	0.4167
970_TRT21	0.7105	0.8235	0.9167
970_TRT22	0.1316	0.7059	0.9167
9711_TRT13	0.7105	0.3529	0.1667
9711_TRT15	0.9211	0.9412	1.0
9712_TRT15	0.7105	0.5882	1.0
9713_TRT15	0.9211	0.5882	1.0
9714_TRT15	0.7105	1.0	0.6667
9715_TRT15	0.7105	0.9412	0.8333
9716_TRT13	0.0	0.0	0.0
9718_TRT13	0.0263	0.1765	0.0
9718_TRT15	0.8947	0.9412	1.0
9719_TRT13	0.2632	0.3529	0.8333
9719_TRT15	0.9211	0.5882	1.0
971_TRT12	0.8421	0.8824	1.0
971_TRT18	0.1053	0.1176	0.6667
971_TRT20	0.6316	0.5882	0.25
971_TRT21	0.5263	0.8235	0.9167
971_TRT22	0.1316	0.7059	0.9167
9720_TRT13	0.7105	0.3529	0.4167
9720_TRT15	0.9211	0.9412	1.0
9721_TRT13	0.2632	0.1765	0.1667
9721_TRT15	0.9211	0.9412	1.0
9722_TRT13	0.1316	0.2941	0.1667
9722_TRT15	0.6842	0.9412	1.0
9723_TRT13	0.7105	0.3529	0.1667
9724_TRT13	0.3421	0.3529	0.4167
9724_TRT15	0.9211	0.9412	1.0
9726_TRT13	0.2632	0.1765	0.0
9726_TRT15	0.7105	0.5882	1.0
9727_TRT13	0.3158	0.3529	0.1667
9727_TRT15	0.7105	1.0	0.8333
9728_TRT13	0.1316	0.1765	0.0
972_TRT20	0.8684	0.5882	0.4167
972_TRT21	0.7105	0.5882	0.75
972_TRT7	0.1053	0.0	0.0833
972_TRT8	0.7105	0.5882	0.6667
9730_TRT13	0.1316	0.1765	0.0
9731_TRT13	0.0263	0.0588	0.1667
9732_TRT13	0.1842	0.3529	0.0
9732_TRT15	0.9211	0.9412	1.0
9733_TRT13	0.1842	0.3529	0.25
9733_TRT15	0.7105	0.5882	1.0
9734_TRT13	0.0263	0.1765	0.4167
9734_TRT15	0.7105	0.9412	1.0
9735_TRT13	0.7105	0.3529	0.0
9735_TRT15	0.7632	0.9412	1.0
9736_TRT13	0.0263	0.0	0.5
9737_TRT13	0.7105	0.5882	0.1667
973_TRT12	0.7895	0.6471	0.25
973_TRT15	0.1842	0.3529	0.4167
973_TRT20	0.7105	0.5882	0.4167
9741_TRT13	0.0	0.1765	0.0
9743_TRT13	0.0526	0.3529	0.0
9743_TRT15	0.1053	0.2941	0.3333
9746_TRT13	0.0263	0.1765	0.1667
9746_TRT15	0.6316	0.0588	0.25
9747_TRT13	0.0263	0.2941	0.5
9748_TRT13	0.0263	0.1765	0.0
9748_TRT15	0.1053	0.2353	0.9167
974_TRT11	0.1316	0.4706	0.0833
974_TRT12	0.7895	0.7059	0.75
974_TRT15	0.1842	0.3529	0.0833
974_TRT20	0.8684	0.5882	0.4167
974_TRT21	0.0789	0.8235	0.3333
974_TRT22	0.1316	0.7059	0.9167
974_TRT4	0.7895	0.7647	0.1667
9750_TRT13	0.0263	0.2941	0.0
9751_TRT13	0.0526	0.1765	0.0
9753_TRT13	0.7105	0.1765	0.25
9754_TRT13	0.1579	0.1765	0.25
9755_TRT13	0.1579	0.1765	0.1667
9756_TRT13	0.1579	0.1765	0.8333
9757_TRT13	0.0263	0.2941	0.5
9759_TRT13	0.0263	0.1765	0.0
975_TRT11	0.2632	0.4706	0.4167
975_TRT15	0.1316	0.0588	0.3333
975_TRT20	0.8684	0.5882	0.4167
975_TRT21	0.0789	0.8235	0.3333
975_TRT22	0.1316	0.7059	0.9167
975_TRT4	0.4211	0.7647	0.8333
9760_TRT13	0.0263	0.2941	0.0
9760_TRT15	0.1053	0.2941	0.3333
9761_TRT13	0.0526	0.1765	0.0
9762_TRT13	0.0526	0.1765	0.0
9763_TRT13	0.0526	0.1765	0.1667
9764_TRT15	0.1053	0.2941	0.9167
9765_TRT13	0.1842	0.1765	0.1667
9766_TRT15	0.7105	0.9412	1.0
9767_TRT13	0.1842	0.1765	0.1667
9767_TRT15	0.7105	0.9412	1.0
9769_TRT15	0.8947	0.5882	0.8333
976_TRT11	0.5526	0.4706	0.0833
976_TRT14	0.1316	0.0	0.0
976_TRT22	0.1316	0.7059	0.9167
9772_TRT13	0.1316	0.1765	0.1667
9772_TRT15	0.7105	0.9412	1.0
9773_TRT13	0.1316	0.0	0.1667
9773_TRT15	0.6842	0.5882	0.8333
9774_TRT13	0.1316	0.0	0.1667
9774_TRT15	0.8947	0.5882	0.8333
9775_TRT13	0.1316	0.0	0.1667
9775_TRT15	0.9211	0.9412	1.0
9777_TRT13	0.1316	0.0	0.0
9777_TRT15	0.9211	0.9412	1.0
9778_TRT13	0.1316	0.0	0.1667
9779_TRT13	0.1316	0.0	0.1667
9779_TRT15	0.8947	0.9412	1.0
977_TRT15	0.1316	0.0588	0.1667
977_TRT22	0.1316	0.7059	0.9167
9780_TRT13	0.1316	0.0	0.1667
9780_TRT15	0.9211	0.9412	1.0
9781_TRT13	0.1316	0.0	0.1667
9783_TRT15	0.7105	0.5882	1.0
9787_TRT13	0.1316	0.1765	0.4167
978_TRT12	0.8421	0.8824	1.0
978_TRT14	0.1579	0.1765	0.4167
978_TRT20	0.8684	0.5882	0.4167
978_TRT21	0.0789	0.8235	0.3333
9792_TRT13	0.1842	0.3529	0.25
9793_TRT13	0.1842	0.3529	0.25
9795_TRT13	0.1316	0.0	0.0
9796_TRT13	0.1316	0.0	0.0
9797_TRT13	0.7105	0.3529	0.25
9798_TRT13	0.1316	0.0	0.0
9799_TRT15	0.1053	0.2353	0.3333
979_TRT10	0.2632	0.1765	0.0
979_TRT12	0.7895	0.8824	1.0
979_TRT15	0.0	0.0588	0.25
979_TRT20	0.7105	0.5882	0.8333
979_TRT22	0.2895	0.7059	0.25
97_TRT11	0.1053	0.2941	0.0833
97_TRT21	0.7105	0.8235	0.75
97_TRT22	0.1316	0.7059	0.9167
9800_TRT13	0.1316	0.0	0.0
9802_TRT13	0.1316	0.0	0.0
9803_TRT13	0.0263	0.0588	0.1667
9804_TRT15	0.7368	0.5882	1.0
9805_TRT13	0.0263	0.0588	0.1667
9806_TRT15	0.8947	0.5882	1.0
9807_TRT13	0.3421	0.5882	0.1667
9807_TRT15	0.7105	1.0	0.25
9809_TRT13	0.3421	0.3529	0.1667
9809_TRT15	0.7105	0.9412	1.0
980_TRT11	0.7105	0.5882	0.1667
980_TRT15	0.0	0.1765	0.0833
980_TRT20	0.6316	0.5882	0.25
980_TRT21	0.0789	0.8235	0.3333
9810_TRT15	0.8947	0.9412	1.0
9811_TRT15	0.6842	0.5882	0.1667
9812_TRT13	0.7105	0.1765	0.8333
9812_TRT15	0.8947	0.9412	1.0
9813_TRT13	0.1842	0.3529	0.0
9813_TRT15	0.9211	0.5882	1.0
9814_TRT13	0.0263	0.3529	0.0
9814_TRT15	0.9211	0.9412	1.0
9815_TRT13	0.0263	0.1765	0.0
9815_TRT15	0.9737	0.9412	1.0
9816_TRT13	0.1842	0.3529	0.0
9818_TRT13	0.1842	0.1765	0.8333
9818_TRT15	0.1053	0.0	0.25
9819_TRT13	0.0263	0.0	0.0
981_TRT12	0.8421	0.8824	0.4167
981_TRT21	0.0789	0.8235	0.3333
981_TRT22	0.1316	0.7059	0.9167
9824_TRT13	0.3684	0.3529	0.1667
9826_TRT13	0.1842	0.1765	0.4167
9827_TRT13	0.2368	0.3529	0.1667
9828_TRT13	0.0263	0.1765	0.25
9829_TRT13	0.7105	0.3529	0.1667
982_TRT11	0.3158	0.1765	0.1667
982_TRT12	0.7105	0.8824	0.6667
982_TRT21	0.7105	0.5882	0.9167
9830_TRT13	0.1316	0.0	0.0
9830_TRT15	0.1053	0.2353	0.3333
9833_TRT15	0.7105	0.5882	1.0
9834_TRT15	0.7632	0.9412	1.0
9835_TRT15	0.7105	0.9412	1.0
9836_TRT15	0.7632	0.9412	1.0
9837_TRT13	0.1316	0.1765	0.0
9838_TRT15	0.6842	0.5882	0.0
9839_TRT13	0.3421	0.3529	0.4167
9839_TRT15	0.9211	0.9412	1.0
983_TRT11	0.1316	0.0	0.1667
983_TRT14	0.0263	0.0588	0.25
983_TRT15	0.0	0.0	0.0833
983_TRT21	0.0789	0.8235	0.3333
983_TRT22	0.1316	0.7059	0.9167
983_TRT7	0.1053	0.2941	0.3333
9840_TRT13	0.3158	0.3529	0.4167
9841_TRT15	0.9211	0.9412	1.0
9842_TRT13	0.0263	0.0	0.0
9842_TRT15	0.8947	0.5882	1.0
9844_TRT13	0.1579	0.0588	0.75
9844_TRT15	0.7105	0.9412	1.0
9845_TRT15	0.7632	0.5882	1.0
9846_TRT15	0.7105	0.9412	1.0
9847_TRT13	0.7105	0.3529	0.5
9847_TRT15	0.7105	0.9412	1.0
9848_TRT15	0.7105	0.5882	1.0
9849_TRT13	0.0	0.0588	0.4167
9849_TRT15	0.7105	0.5882	1.0
984_TRT12	0.8421	0.8824	0.25
984_TRT15	0.1579	0.0	0.25
984_TRT21	0.0789	0.8235	0.3333
984_TRT22	0.1316	0.7059	0.6667
984_TRT7	0.6316	0.1176	0.0
9850_TRT13	0.0	0.0	0.0
9851_TRT15	0.8947	0.9412	1.0
9852_TRT15	0.9211	0.5882	0.8333
9853_TRT15	0.9474	0.9412	1.0
9854_TRT13	0.2368	0.3529	0.1667
9854_TRT15	0.9211	0.9412	1.0
9855_TRT15	0.9211	0.5882	1.0
9856_TRT15	0.9474	0.9412	1.0
9857_TRT15	0.9211	0.9412	1.0
9858_TRT15	0.6842	0.5882	1.0
985_TRT15	0.0	0.1765	0.0833
985_TRT20	0.8684	0.5882	0.25
985_TRT4	0.4211	0.7647	0.1667
9860_TRT13	0.0263	0.1765	0.0
9860_TRT15	0.7368	0.9412	1.0
9861_TRT13	0.1316	0.0588	0.1667
9861_TRT15	0.7105	0.9412	0.1667
9862_TRT13	0.1316	0.1765	0.0
9862_TRT15	0.7632	0.9412	0.1667
9865_TRT15	0.9211	0.5882	1.0
9868_TRT13	0.1316	0.0	0.0
986_TRT14	0.1316	0.0	0.25
986_TRT15	0.1316	0.2941	0.3333
